3806344632.357	0.000	297.541	0.000	297.644	297.470	297.432	297.865	302.326	0.000	155.000	166.000	0.000	0.000	155.263	0.000	0.000	297.824	297.074	298.305	297.183	0.000	0.000	0.000	-0.580	0.003	1.497	2.171	-376.802	93.402	0.000	0.100	0.100	759.197	376.800	0.000	0.000	-0.779	1.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000
3806344642.357	0.000	297.535	0.000	297.619	297.451	297.423	297.865	297.923	0.000	155.000	166.000	0.000	0.000	155.263	0.000	0.000	297.819	297.069	298.010	297.185	0.000	0.000	0.000	-0.580	0.003	0.983	2.171	-376.802	93.263	0.000	0.100	0.100	760.795	376.800	0.000	0.000	-1.807	1.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000
3806344652.357	0.000	297.538	0.000	297.627	297.457	297.415	297.860	297.931	0.000	155.000	166.000	0.000	0.000	155.416	0.000	0.000	297.825	297.061	297.807	297.185	0.000	0.000	0.000	-0.580	-5.142	0.468	2.171	-375.773	93.633	0.000	0.100	0.100	759.197	376.800	0.000	0.000	-1.807	1.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000
3806344662.357	0.000	297.528	0.000	297.617	297.452	297.414	297.866	297.923	0.000	155.000	166.000	0.000	0.000	155.263	0.000	0.000	297.818	297.054	297.649	297.180	0.000	0.000	0.000	-0.580	5.148	3.041	2.171	-376.802	93.587	0.000	0.100	0.100	762.394	376.800	0.000	0.000	-1.807	1.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000
3806344672.358	0.000	297.524	0.000	297.619	297.460	297.412	297.881	297.932	0.000	155.000	166.000	0.000	0.000	155.263	0.000	0.000	297.825	297.045	297.546	297.175	0.000	0.000	0.000	-0.726	0.003	2.526	2.259	-375.773	93.264	0.000	0.100	0.100	760.795	376.800	0.000	0.000	-2.836	1.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000
3806344682.358	0.000	297.513	0.000	297.604	297.452	297.413	297.872	297.925	0.000	155.000	166.000	0.000	0.000	155.263	0.000	0.000	297.820	297.050	297.474	297.168	0.000	0.000	0.000	-0.726	5.148	1.497	2.171	-376.802	93.496	0.000	0.100	0.100	760.795	376.800	0.000	0.000	-2.836	1.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000
3806344692.357	0.000	297.513	0.000	297.603	297.460	297.401	297.870	297.930	0.000	155.000	166.000	0.000	0.000	155.263	0.000	0.000	297.820	297.047	297.413	297.164	0.000	0.000	0.000	-0.580	5.148	2.012	2.087	-376.802	93.263	0.000	0.100	0.100	756.000	376.800	0.000	0.000	-2.836	1.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000
3806344702.358	0.000	297.514	0.000	297.599	297.457	297.393	297.876	297.935	0.000	155.000	166.000	0.000	0.000	155.339	0.000	0.000	297.827	297.038	297.372	297.159	0.000	0.000	0.000	-0.726	0.003	2.012	2.087	-375.773	92.752	0.000	0.100	0.100	760.795	376.800	0.000	0.000	-3.350	1.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000
3806344712.357	0.000	297.511	0.000	297.587	297.449	297.390	297.878	297.940	0.000	155.000	166.000	0.000	0.000	155.339	0.000	0.000	297.827	297.029	297.339	297.157	0.000	0.000	0.000	-0.580	10.293	0.983	2.171	-376.802	93.123	0.000	0.100	0.100	759.197	376.800	0.000	0.000	-0.779	1.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000
3806344722.358	0.000	297.506	0.000	297.577	297.446	297.390	297.882	297.932	0.000	155.000	166.000	0.000	0.000	155.263	0.000	0.000	297.818	297.027	297.312	297.159	0.000	0.000	0.000	-0.143	0.003	0.468	2.171	-376.288	92.754	0.000	0.100	0.100	762.394	376.800	0.000	0.000	4.363	1.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000
